"loan_amnt","term","int_rate","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","collections_12_mths_ex_med","application_type","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","has_major_derog","has_delinq","has_public_record","has_credit_summary","earliest_cr_line_age_years","employed_flag","home_ownership.MORTGAGE","home_ownership.OTHER","home_ownership.OWN","purpose.credit_card","purpose.debt_consolidation","purpose.home_improvement","annual_inc_log","pub_rec_flag","verification_status.Source.Verified","verification_status.Verified"
18000," 36 months",8.9,"VA",15.67,0,1,12,9479,42.7,22,0,"INDIVIDUAL",0,0,76449,22200,0,0,0,1,18.6657534246575,1,0,0,0,0,1,0,11.5327378961399,0,0,0
25000," 36 months",15.8,"CT",16.41,0,1,17,21723,68.7,37,0,"INDIVIDUAL",0,0,61083,31600,0,1,0,1,32.9123287671233,1,0,0,1,0,1,0,11.4075760603618,0,1,0
35000," 36 months",15.61,"OH",12.58,0,0,3,3737,46.7,26,0,"INDIVIDUAL",0,0,309096,8000,1,1,0,1,35.3315068493151,1,0,0,0,0,0,0,12.2737359668903,0,1,0
10625," 36 months",10.16,"UT",11.56,0,0,10,5692,54.2,25,0,"INDIVIDUAL",0,101,269141,10500,0,0,0,1,26.3315068493151,1,1,0,0,0,1,0,11.4927329616823,0,1,0
6400," 36 months",12.69,"VA",10.03,0,1,11,5682,18.8,42,0,"INDIVIDUAL",0,0,650674,30300,0,1,1,1,23.9123287671233,1,1,0,0,0,0,0,11.5055483206312,1,0,0
28000," 36 months",9.99,"MA",9.9,0,0,11,26838,49.7,29,0,"INDIVIDUAL",0,0,425698,54000,0,0,0,1,23.7506849315069,1,1,0,0,1,0,0,11.9183972397228,0,1,0
9600," 36 months",20.2,"VA",15.96,0,1,7,7322,73.2,10,0,"INDIVIDUAL",0,0,9034,10000,0,0,0,1,22.5835616438356,1,0,0,0,0,1,0,10.7579241570616,0,1,0
4000," 36 months",11.53,"NY",12.61,0,1,8,5898,45.4,26,0,"INDIVIDUAL",0,90,40351,13000,0,0,0,1,23.1643835616438,1,0,0,0,0,1,0,11.3504183001091,0,0,0
21000," 36 months",7.9,"DC",21.16,0,1,24,24725,22.7,39,0,"INDIVIDUAL",0,0,708500,108800,0,0,0,1,29.1643835616438,1,1,0,0,0,1,0,11.9640074537369,0,0,1
4200," 36 months",14.79,"CA",21.87,2,1,3,0,2.64,14,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,30.9123287671233,1,0,0,0,0,0,0,10.3416457045908,0,0,0
9000," 36 months",12.29,"FL",29.84,0,0,18,8628,70.1,28,0,"INDIVIDUAL",0,0,58564,12300,1,1,0,1,19.6657534246575,1,0,0,0,0,1,0,10.2399955028053,0,1,0
5000," 60 months",21.28,"FL",6.1,0,0,7,8376,91,9,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,18.7506849315069,1,0,0,0,0,1,0,10.7364184143654,0,0,1
10000," 36 months",13.23,"NJ",12.21,0,1,6,3607,34.4,23,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,23.1643835616438,1,0,0,0,0,0,0,11.4366166111137,0,0,0
3000," 36 months",9.17,"NY",19.74,3,1,8,3353,47.9,20,0,"INDIVIDUAL",0,0,13349,7000,1,1,0,1,30.3315068493151,1,1,0,0,0,1,0,10.5966597327836,0,0,0
6000," 36 months",14.99,"NC",32.96,2,1,12,8736,61.5,34,0,"INDIVIDUAL",0,1538,155141,14200,1,1,1,1,22.827397260274,1,1,0,0,0,1,0,11.002116507732,1,0,0
8000," 36 months",13.18,"FL",30.3,0,0,12,28804,55.7,27,0,"INDIVIDUAL",0,0,140928,51700,0,0,1,1,38.1643835616438,0,1,0,0,0,1,0,10.6382803883147,1,0,0
21000," 60 months",15.88,"WA",9.24,0,0,5,18985,70.1,9,0,"INDIVIDUAL",0,0,25318,27100,0,0,0,1,17.827397260274,1,1,0,0,0,1,0,11.5028852300758,0,0,1
2000," 36 months",15.41,"HI",19.47,2,0,9,8880,75.9,17,0,"INDIVIDUAL",0,0,24054,11700,0,1,0,1,30.1643835616438,1,0,0,0,0,0,0,11.1124628236349,0,1,0
4200," 36 months",11.67,"TX",13.02,0,0,12,15314,92.8,22,0,"INDIVIDUAL",0,0,160996,16500,0,0,0,1,26.4164383561644,1,1,0,0,0,1,0,11.2897944135779,0,0,0
15800," 60 months",10.99,"OH",7.15,0,0,14,16170,28.4,31,0,"INDIVIDUAL",0,0,222106,57000,0,0,0,1,36.6657534246575,1,1,0,0,0,1,0,11.5521557934619,0,0,0
18000," 60 months",8.19,"WA",17.02,0,0,19,16417,39.3,38,0,"INDIVIDUAL",0,0,482138,41800,0,0,0,1,24.0794520547945,1,1,0,0,0,1,0,11.9183972397228,0,1,0
5000," 36 months",12.59,"KS",37.75,0,1,14,31002,58.3,24,0,"INDIVIDUAL",0,0,258193,53200,0,1,0,1,31.6657534246575,1,1,0,0,0,1,0,11.3504183001091,0,0,0
33000," 60 months",16.99,"WA",14.17,0,0,12,23225,66.5,18,0,"INDIVIDUAL",0,0,268566,34900,0,0,0,1,24.9972602739726,1,1,0,0,0,1,0,11.2258698629116,0,0,1
6500," 36 months",6.89,"CA",10.09,0,0,21,5678,11,33,0,"INDIVIDUAL",0,0,72824,51600,0,0,1,1,41.1643835616438,1,0,0,0,0,1,0,10.8590182281479,1,0,0
35000," 36 months",17.57,"KY",20.94,0,2,18,76278,76.4,33,0,"INDIVIDUAL",0,0,354281,112400,0,0,0,1,38.3315068493151,1,1,0,0,0,1,0,11.9183972397228,0,0,1
13000," 36 months",15.31,"OH",22.53,0,0,14,12368,85.9,25,0,"INDIVIDUAL",0,0,41656,14400,1,1,0,1,42.3315068493151,1,0,0,0,0,1,0,10.9508240905224,0,0,0
16000," 60 months",14.49,"VA",12.32,0,0,6,13603,95.8,15,0,"INDIVIDUAL",0,0,281686,14200,0,0,0,1,23.3315068493151,1,1,0,0,0,1,0,11.002116507732,0,1,0
14400," 36 months",20.2,"AL",16.47,0,1,12,25028,94.1,16,0,"INDIVIDUAL",0,0,115502,26600,0,0,1,1,23.6657534246575,1,1,0,0,0,1,0,11.1954849703542,1,0,1
32500," 36 months",12.69,"FL",18.45,0,3,13,9363,37,26,0,"INDIVIDUAL",0,0,369356,25370,1,1,1,1,22.7506849315069,1,1,0,0,0,1,0,11.6082447356423,1,0,1
14600," 36 months",15.31,"GA",11.7,0,0,12,13526,97.3,22,0,"INDIVIDUAL",0,0,107672,13900,0,1,0,1,24.0794520547945,1,1,0,0,0,1,0,10.6919676399149,0,0,0
20000," 36 months",8.39,"FL",10.38,2,3,17,20137,18.7,29,0,"INDIVIDUAL",0,290,205978,107600,0,1,0,1,29.827397260274,1,1,0,0,0,1,0,11.6082447356423,0,1,0
24000," 36 months",15.41,"IL",25.13,0,0,9,13764,63.7,22,0,"INDIVIDUAL",0,0,260818,21600,1,1,1,1,25.7506849315069,1,1,0,0,0,1,0,11.4075760603618,1,0,1
6000," 36 months",12.49,"CA",14.37,0,3,8,16325,63,12,0,"INDIVIDUAL",0,0,16325,26000,0,1,0,1,24.9972602739726,1,0,0,0,0,1,0,10.5966597327836,0,0,0
35000," 60 months",13.33,"CA",21.99,0,0,12,86596,69.8,28,0,"INDIVIDUAL",0,0,270333,115900,1,1,0,1,27.7506849315069,1,1,0,0,1,0,0,11.571203807012,0,1,0
4525," 36 months",16.99,"GA",8.67,0,1,4,1289,85.9,6,0,"INDIVIDUAL",0,97,3497,1500,1,1,0,1,32.2465753424658,1,0,0,0,0,1,0,10.9853096718968,0,0,0
23000," 60 months",13.99,"NV",20.92,0,0,6,35427,68.4,8,0,"INDIVIDUAL",0,0,35427,51800,0,0,0,1,25.4164383561644,1,0,0,0,0,1,0,10.7364184143654,0,1,0
18000," 36 months",9.25,"IN",13.24,0,1,15,7565,29.4,28,0,"INDIVIDUAL",0,0,283855,25700,0,0,0,1,28.0794520547945,1,1,0,0,0,1,0,11.0509058782636,0,0,1
11200," 60 months",18.25,"AL",19.88,3,0,7,11933,79.6,35,0,"INDIVIDUAL",0,0,312104,15000,1,1,1,1,23.1643835616438,1,1,0,0,1,0,0,10.9682155307592,1,0,1
2400," 36 months",12.39,"GA",12.05,0,0,4,866,36.1,22,0,"INDIVIDUAL",0,0,20246,2400,0,1,1,1,27.2465753424658,1,0,0,0,0,0,0,10.7789771230064,1,1,0
11000," 36 months",15.31,"AZ",14.26,0,0,16,22298,76.1,43,0,"INDIVIDUAL",0,0,40495,29300,1,1,0,1,34.7506849315068,1,0,0,0,1,0,0,11.9163952504121,0,0,0
25000," 60 months",19.99,"MI",9.24,0,2,7,3188,47.6,25,0,"INDIVIDUAL",0,319,151407,6700,0,1,0,1,21.4986301369863,1,1,0,0,0,0,1,11.1562648066437,0,1,0
3000," 36 months",16.29,"CA",30.72,1,0,16,8029,26.5,24,0,"INDIVIDUAL",0,0,49447,36100,1,1,0,1,31.7506849315069,1,0,0,0,0,1,0,10.7144399907278,0,0,0
6000," 36 months",10.99,"NY",16.61,0,0,7,13616,93.9,11,0,"INDIVIDUAL",0,0,19814,14500,0,0,0,1,25.1643835616438,1,0,0,0,0,1,0,10.7144399907278,0,0,0
9600," 36 months",16.29,"VA",14.9,1,1,12,4190,67.6,27,0,"INDIVIDUAL",0,0,290122,6200,1,1,0,1,24.0794520547945,1,1,0,0,0,1,0,11.2515736877645,0,0,0
22375," 60 months",17.14,"CO",21.72,1,0,20,17670,59.9,40,0,"INDIVIDUAL",0,0,248205,29500,1,1,0,1,25.7506849315069,1,1,0,0,1,0,0,11.010415172808,0,1,0
8400," 36 months",9.71,"WA",13.61,0,0,8,12541,64.3,23,0,"INDIVIDUAL",0,0,17716,19500,0,0,1,1,24.4986301369863,1,0,0,0,1,0,0,10.9151066458675,1,0,0
2750," 36 months",16.99,"OK",8.08,0,0,5,2343,22.3,13,0,"INDIVIDUAL",0,0,11287,10500,0,0,0,1,22.5835616438356,0,0,0,0,0,1,0,9.30574145673943,0,0,1
18000," 60 months",18.75,"TX",14.6,0,2,7,25250,70.5,21,0,"INDIVIDUAL",0,0,99116,35800,0,0,0,1,29.2465753424658,1,1,0,0,0,0,1,10.7144399907278,0,0,1
19000," 36 months",7.49,"TX",14.42,0,1,9,4497,10.2,27,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,28.6657534246575,1,0,0,0,0,0,0,11.0349703059369,0,1,0
8800," 36 months",13.85,"PA",12.77,0,1,6,12326,92.7,6,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,25.6657534246575,1,0,0,1,1,0,0,10.4913019948302,0,0,0
6000," 36 months",14.33,"IL",10.65,0,1,12,7742,61.9,20,0,"INDIVIDUAL",0,0,34435,12500,0,0,0,1,35.1643835616438,1,0,0,0,0,1,0,11.1562648066437,0,0,0
6975," 36 months",13.99,"MI",2.35,0,1,7,6158,34,13,2,"INDIVIDUAL",0,480,6158,18100,0,0,0,1,31.4164383561644,1,0,0,1,0,0,0,11.4616426968431,0,0,0
12700," 60 months",16.2,"NY",12,0,0,12,8991,52.3,20,0,"INDIVIDUAL",0,0,14902,17200,0,0,0,1,21.5835616438356,1,0,0,0,0,1,0,10.8685874960174,0,1,0
15000," 60 months",21.67,"IN",13.93,0,2,13,17537,34.1,21,0,"INDIVIDUAL",0,0,29275,51500,0,1,0,1,18.3315068493151,1,0,0,0,1,0,0,10.9508240905224,0,0,1
24000," 60 months",18.55,"FL",19.42,0,3,13,11258,39.6,38,0,"INDIVIDUAL",0,0,78533,28400,0,0,1,1,26.4164383561644,1,0,0,0,0,1,0,11.643962499268,1,0,1
10000," 36 months",12.99,"NV",29.81,1,0,19,25443,60.1,35,0,"INDIVIDUAL",0,0,421771,42300,0,1,0,1,24.2465753424658,1,1,0,0,0,1,0,10.9508240905224,0,0,1
12800," 60 months",16.55,"TX",17.13,0,2,16,7336,33.3,27,0,"INDIVIDUAL",0,7159,29942,22000,1,1,1,1,20.9972602739726,1,0,0,0,0,0,0,11.3504183001091,1,1,0
8000," 36 months",17.58,"IL",6.04,0,1,2,4957,76.3,3,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,20.827397260274,1,0,0,0,0,0,0,10.23985264056,0,0,0
12000," 36 months",6.92,"WA",6.92,0,0,4,15745,63.2,10,0,"INDIVIDUAL",0,0,21813,24900,0,0,0,1,22.4164383561644,1,0,0,0,0,1,0,11.5129354649202,0,1,0
15425," 36 months",13.66,"KY",14.31,0,2,16,18914,25,26,0,"INDIVIDUAL",0,0,164010,75700,0,0,0,1,34.7506849315068,1,1,0,0,0,1,0,10.6454487065059,0,0,0
16000," 60 months",14.79,"OR",5.21,0,1,6,1317,12.3,7,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,22.4986301369863,1,0,0,0,0,0,1,10.2681653877435,0,0,0
20000," 60 months",12.39,"CA",33.15,0,0,15,8920,40.9,26,0,"INDIVIDUAL",0,0,52333,21800,0,0,1,1,25.4164383561644,1,0,0,0,0,1,0,10.7789771230064,1,1,0
3000," 36 months",8.67,"CO",12.88,0,1,7,9125,63.4,13,0,"INDIVIDUAL",0,0,10469,14400,1,1,0,1,30.9972602739726,1,0,0,1,0,1,0,10.7144399907278,0,0,0
15000," 36 months",12.39,"WI",8.73,0,1,6,5981,65.7,12,0,"INDIVIDUAL",0,305,158640,9100,1,1,1,1,29.4164383561644,1,1,0,0,0,0,1,11.190610539024,1,1,0
12000," 36 months",9.17,"IL",16.13,0,0,11,15528,60.7,28,0,"INDIVIDUAL",0,0,105327,25600,0,0,1,1,29.7506849315069,1,1,0,0,0,1,0,11.1640911315249,1,0,0
13625," 36 months",16.99,"NM",21.26,7,1,12,5684,61.1,24,0,"INDIVIDUAL",0,0,156982,9300,0,1,1,1,24.6657534246575,1,1,0,0,0,1,0,10.8982382016701,1,0,0
15000," 36 months",10.99,"AL",30.21,0,1,9,11285,49.5,31,0,"INDIVIDUAL",0,0,64476,22800,0,1,0,1,20.5835616438356,1,0,0,1,0,1,0,11.1562648066437,0,0,0
3500," 36 months",14.3,"VA",23.59,0,1,7,3532,26.8,14,0,"INDIVIDUAL",0,0,11872,13200,0,0,0,1,23.0794520547945,0,0,0,1,0,1,0,9.40566041455579,0,0,1
5000," 36 months",10.99,"FL",24.96,0,1,12,11650,49.2,22,0,"INDIVIDUAL",0,102,16173,23700,0,1,0,1,28.4986301369863,1,0,0,0,0,1,0,10.3089859934221,0,1,0
21500," 36 months",20.5,"FL",16.65,0,1,11,15141,82.7,13,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,26.2465753424658,1,0,0,0,0,0,0,11.1562648066437,0,0,1
6000," 36 months",10.99,"WV",12.79,2,0,7,4059,32.7,14,0,"INDIVIDUAL",0,167,44232,12400,1,1,0,1,27.4164383561644,1,1,0,0,0,1,0,10.4453757017539,0,0,1
10000," 36 months",18.49,"MN",24.89,0,1,16,11706,53,27,0,"INDIVIDUAL",0,0,61729,22100,0,1,1,1,23.0794520547945,1,1,0,0,0,0,0,10.8874556242982,1,0,1
30000," 36 months",8.18,"OH",22.34,0,0,19,20982,36.6,46,0,"INDIVIDUAL",0,0,163521,57300,0,0,0,1,29.1643835616438,1,1,0,0,0,1,0,11.5327378961399,0,1,0
12000," 36 months",13.68,"NY",18.6,1,0,9,19442,90.4,20,0,"INDIVIDUAL",0,0,24192,21500,1,1,0,1,21.3315068493151,1,0,0,0,1,0,0,10.8197982842103,0,0,1
8000," 36 months",9.49,"OH",25.46,0,1,13,5303,71.7,43,0,"INDIVIDUAL",0,0,53765,7400,1,1,1,1,28.7506849315069,1,1,0,0,0,1,0,10.6454487065059,1,1,0
7000," 36 months",9.17,"NJ",11.99,0,0,12,9030,46.3,19,0,"INDIVIDUAL",0,0,32071,19500,0,0,0,1,23.0794520547945,1,0,0,0,0,0,0,11.2897944135779,0,1,0
10200," 36 months",18.99,"OR",8.72,0,0,4,8750,85.8,6,0,"INDIVIDUAL",0,0,8750,10200,0,0,0,1,18.4986301369863,1,0,0,0,0,1,0,10.3089859934221,0,0,0
24000," 36 months",6.62,"FL",12.93,0,0,9,23149,30,29,0,"INDIVIDUAL",0,0,222756,55800,0,1,0,1,37.2465753424658,1,1,0,0,0,1,0,11.8494048444231,0,0,1
12000," 60 months",13.67,"CA",17.5,0,0,17,19778,51.6,34,0,"INDIVIDUAL",0,0,389739,38300,0,1,0,1,32.1643835616438,1,1,0,0,1,0,0,11.1562648066437,0,1,0
21350," 60 months",19.19,"CA",8.62,0,0,5,22537,101.5,9,0,"INDIVIDUAL",0,0,481536,22200,0,0,0,1,31.9123287671233,1,0,0,1,1,0,0,11.1079752242951,0,0,1
14000," 36 months",12.59,"NJ",9.92,0,0,8,14804,58.7,11,0,"INDIVIDUAL",0,0,35162,25200,0,0,0,1,15.4986301369863,1,0,0,0,0,1,0,11.7913220605045,0,1,0
17500," 60 months",16.29,"OH",21.62,0,1,9,3080,62.9,30,0,"INDIVIDUAL",0,123,49878,4900,1,1,1,1,28.9972602739726,1,0,0,1,0,1,0,11.2371851385275,1,1,0
4800," 36 months",9.99,"MN",9.68,0,0,11,5664,17.4,13,0,"INDIVIDUAL",0,1039,135371,32600,0,0,0,1,13.7506849315069,1,1,0,0,0,1,0,10.7144399907278,0,0,0
8000," 36 months",17.57,"NY",18.15,0,1,11,7783,68.9,18,0,"INDIVIDUAL",0,0,39849,11300,1,1,1,1,24.3315068493151,1,0,0,0,0,0,0,10.8197982842103,1,0,1
21000," 36 months",9.17,"CA",21.34,0,0,15,43391,63.6,19,0,"INDIVIDUAL",0,0,47167,68200,0,0,0,1,31.4986301369863,1,0,0,0,1,0,0,11.3504183001091,0,1,0
24000," 36 months",5.32,"OH",12.19,0,0,13,30216,36.8,31,0,"INDIVIDUAL",0,0,259131,82200,0,0,0,1,40.3315068493151,1,1,0,0,0,0,0,12.089544447236,0,0,0
5000," 36 months",12.99,"CO",23.75,0,2,8,3080,22,23,0,"INDIVIDUAL",0,0,6905,14290,1,1,1,1,25.827397260274,1,0,0,0,0,1,0,9.97212702825282,1,0,0
3000," 36 months",16.29,"SC",21.73,0,0,7,6397,87.6,17,0,"INDIVIDUAL",0,0,17514,7300,0,1,0,1,25.5835616438356,1,0,0,0,0,1,0,10.5453677541517,0,0,0
15000," 36 months",7.89,"MD",9.95,0,1,21,14243,18.3,56,0,"INDIVIDUAL",0,0,34322,77700,1,1,0,1,29.4164383561644,1,1,0,0,0,1,0,11.5129354649202,0,1,0
12050," 60 months",14.99,"CA",15.73,0,0,11,16027,75.6,21,0,"INDIVIDUAL",0,0,189039,21200,0,0,0,1,25.7506849315069,1,0,0,0,0,1,0,10.4913019948302,0,0,0
12000," 36 months",6.49,"SC",27.67,0,0,16,10992,79.7,38,0,"INDIVIDUAL",0,81,167224,13800,0,0,0,1,34.7506849315068,1,1,0,0,0,0,1,10.8056996438007,0,0,0
12000," 36 months",6.49,"OH",27.86,0,0,15,14835,62.1,20,0,"INDIVIDUAL",0,0,79937,23900,0,0,0,1,17.4164383561644,1,1,0,0,0,1,0,10.9151066458675,0,0,0
25000," 36 months",13.98,"GA",19.97,2,0,27,24437,87,41,0,"INDIVIDUAL",0,0,573165,28100,1,1,0,1,26.1643835616438,1,1,0,0,0,1,0,11.4020050773849,0,1,0
8000," 36 months",10.16,"TX",12.07,1,0,9,11316,38.5,45,0,"INDIVIDUAL",0,0,100854,33200,0,1,0,1,32.0794520547945,1,1,0,0,0,0,0,10.8396005193574,0,0,0
10000," 36 months",9.17,"TX",5.57,0,0,5,3440,16.9,13,0,"INDIVIDUAL",0,0,5128,20400,0,0,0,1,19.3315068493151,1,0,0,0,0,1,0,10.8197982842103,0,0,0
14000," 60 months",15.61,"OH",9.92,0,3,6,2681,74.5,13,0,"INDIVIDUAL",0,0,125322,3600,1,1,0,1,22.0794520547945,1,1,0,0,0,0,1,11.1124628236349,0,0,0
14000," 36 months",11.53,"NY",22.86,1,2,14,45703,72.2,45,0,"INDIVIDUAL",0,0,81807,63300,1,1,0,1,32.0794520547945,1,1,0,0,0,1,0,11.0821579333748,0,0,1
30000," 60 months",18.99,"CA",16.79,0,1,11,5242,25.6,29,0,"INDIVIDUAL",0,1733,90303,20500,1,1,1,1,22.9123287671233,1,0,0,0,0,1,0,11.3326138868151,1,0,1
4800," 36 months",12.49,"TX",16.24,0,0,11,6896,64.4,17,0,"INDIVIDUAL",0,1866,157625,10700,1,1,0,1,24.1643835616438,1,1,0,0,1,0,0,10.9682155307592,0,0,0
7000," 36 months",21.7,"NY",7.76,0,2,6,5564,49.2,16,0,"INDIVIDUAL",0,0,10438,11300,1,1,0,1,26.9123287671233,1,0,0,0,0,0,0,10.6689786502192,0,0,1
35000," 60 months",14.65,"TN",14.85,0,0,7,35298,87.6,16,0,"INDIVIDUAL",0,0,46562,40300,0,1,0,1,29.3315068493151,1,1,0,0,1,0,0,11.6262630788088,0,0,1
11000," 36 months",11.67,"OH",34.24,0,1,13,21901,78.5,29,0,"INDIVIDUAL",0,0,167617,27900,0,0,0,1,26.7506849315069,1,1,0,0,0,1,0,11.0974251724089,0,0,0
4000," 36 months",17.77,"GA",32.63,0,1,22,5811,84.2,45,0,"INDIVIDUAL",0,500,417353,6900,0,1,0,1,26.9123287671233,1,1,0,0,0,0,0,10.9508240905224,0,0,1
30000," 36 months",8.18,"GA",10.59,1,0,5,19896,59.6,15,0,"INDIVIDUAL",0,647,27425,33400,1,1,0,1,22.9972602739726,1,0,0,0,1,0,0,11.6082447356423,0,0,1
25000," 60 months",16.59,"CA",20.31,0,1,16,17119,55.4,37,0,"INDIVIDUAL",0,0,36753,30900,0,0,1,1,25.0794520547945,1,0,0,0,0,1,0,11.0429378355965,1,1,0
9600," 36 months",9.17,"IL",20.07,0,0,7,9559,68.3,14,0,"INDIVIDUAL",0,174,87428,14000,0,0,0,1,28.9972602739726,0,0,0,0,1,0,0,10.9151066458675,0,1,0
10000," 36 months",11.67,"NV",7.72,0,2,9,11557,59.3,18,0,"INDIVIDUAL",0,0,334326,19500,1,1,0,1,21.5835616438356,1,1,0,0,0,1,0,11.4403655247658,0,0,0
6500," 36 months",18.55,"MO",34.85,0,0,6,10967,95.4,13,0,"INDIVIDUAL",0,0,24388,11500,0,0,1,1,28.5835616438356,1,0,0,0,0,1,0,10.043292972227,1,0,1
8000," 36 months",5.32,"AZ",24.23,0,0,12,9782,39.3,19,0,"INDIVIDUAL",0,0,46440,24900,0,0,0,1,18.4164383561644,1,0,0,0,0,1,0,10.8495506560773,0,1,0
16000," 60 months",20.2,"NM",28.22,0,0,14,7280,55.2,40,0,"INDIVIDUAL",0,0,125170,13200,0,0,0,1,29.2465753424658,1,1,0,0,0,0,1,11.1562648066437,0,1,0
28700," 36 months",13.99,"NY",28.29,0,1,12,26351,60.6,33,0,"INDIVIDUAL",0,0,47946,43500,0,1,0,1,26.4986301369863,1,0,0,1,1,0,0,11.0413365798701,0,0,1
15000," 60 months",12.59,"LA",14.48,0,0,12,11640,19,28,1,"INDIVIDUAL",0,137,128401,61400,1,1,0,1,51.7506849315068,1,0,0,1,0,0,0,11.2897944135779,0,1,0
17000," 36 months",7.89,"NH",14.86,1,0,15,20577,56.7,22,0,"INDIVIDUAL",0,0,35775,36300,0,1,0,1,30.2465753424658,1,1,0,0,0,1,0,11.2118338856085,0,1,0
11725," 36 months",15.61,"CA",24.38,1,0,14,8810,45.9,27,0,"INDIVIDUAL",0,0,179639,19200,0,1,1,1,29.0794520547945,1,1,0,0,1,0,0,10.5453677541517,1,0,1
9800," 36 months",10.36,"TX",13.24,0,0,7,11752,91.8,14,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,25.4986301369863,1,1,0,0,0,0,0,11.5327378961399,0,0,1
7200," 36 months",17.57,"CT",15.37,0,0,12,14654,82.3,35,0,"INDIVIDUAL",0,0,256774,17800,0,0,0,1,30.0794520547945,1,1,0,0,1,0,0,10.7579241570616,0,0,1
17000," 36 months",13.33,"MA",17.23,9,0,17,5279,32.2,35,0,"INDIVIDUAL",0,0,37892,16400,0,1,0,1,21.1643835616438,1,0,0,0,0,1,0,10.8197982842103,0,1,0
15000," 60 months",15.61,"FL",15.37,0,1,13,8472,56.1,19,0,"INDIVIDUAL",0,0,22481,15100,0,1,1,1,21.9123287671233,1,0,0,0,0,1,0,10.8609394214152,1,1,0
35000," 36 months",11.49,"TX",14.73,0,0,5,29215,99.4,20,0,"JOINT",0,0,153291,29400,0,0,0,1,24.6657534246575,1,1,0,0,0,1,0,11.2897944135779,0,0,0
8000," 36 months",9.17,"NY",19.2,1,1,7,3710,29,15,0,"INDIVIDUAL",0,0,17578,12800,1,1,1,1,31.6657534246575,1,0,0,1,0,1,0,11.2252567257629,1,1,0
4450," 36 months",7.51,"MN",24.64,0,0,11,27026,46,22,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,29.3315068493151,1,1,0,0,1,0,0,10.8197982842103,0,0,0
9400," 36 months",19.2,"VA",19.72,0,3,20,26482,83.5,40,0,"INDIVIDUAL",0,0,223608,31700,0,0,0,1,23.7506849315069,1,1,0,0,1,0,0,10.8759128409539,0,0,1
6600," 36 months",13.66,"NC",24.26,0,1,14,7700,46.4,18,0,"INDIVIDUAL",0,0,7700,16600,0,1,1,1,25.827397260274,0,0,0,0,0,0,0,9.85224688834253,1,0,1
13000," 36 months",8.18,"NY",14.91,9,0,10,3032,65.9,39,0,"INDIVIDUAL",0,0,131626,4600,1,1,0,1,29.9123287671233,0,1,0,0,1,0,0,11.4616426968431,0,0,0
10000," 36 months",8.18,"FL",8.16,0,2,12,8573,33.5,38,0,"INDIVIDUAL",0,0,62975,25600,0,0,1,1,38.2465753424658,1,0,0,0,0,1,0,11.5129354649202,1,0,0
15000," 36 months",17.27,"TX",12.71,0,0,9,14206,59.4,21,2,"INDIVIDUAL",0,555,46205,23900,0,1,0,1,35.9972602739726,1,0,0,0,0,1,0,11.1982284186668,0,0,1
12000," 36 months",8.9,"IL",20.75,0,2,15,9129,51.9,25,0,"INDIVIDUAL",0,0,183604,17600,0,0,0,1,24.2465753424658,1,1,0,0,1,0,0,11.0821579333748,0,0,0
30000," 60 months",10.99,"NJ",9.93,0,2,13,36880,48,31,0,"INDIVIDUAL",0,0,36880,76831,0,0,0,1,33.1643835616438,1,0,0,1,1,0,0,11.9183972397228,0,0,1
22850," 36 months",11.99,"CA",19.62,0,0,9,16367,89.4,18,0,"INDIVIDUAL",0,0,21692,18300,0,1,0,1,22.1643835616438,1,0,0,0,1,0,0,10.8590182281479,0,1,0
28800," 60 months",13.33,"CA",15.45,0,0,6,9822,87.7,17,0,"INDIVIDUAL",0,0,54137,11200,1,1,0,1,31.2465753424658,0,0,0,0,0,1,0,11.2897944135779,0,0,1
5000," 36 months",8.18,"OR",3.16,0,0,5,5069,28.2,16,0,"INDIVIDUAL",0,0,5069,18000,1,1,0,1,24.1643835616438,1,0,0,0,0,1,0,10.935799769447,0,0,1
19000," 36 months",7.26,"MI",23.07,0,1,12,23726,31.8,22,0,"INDIVIDUAL",0,0,40014,74700,0,0,0,1,35.2465753424658,1,0,0,1,0,0,1,11.3736748918235,0,0,0
8000," 36 months",13.66,"OH",25.36,1,0,7,4691,33.5,14,0,"INDIVIDUAL",1,0,31899,14000,0,1,0,1,24.9972602739726,1,0,0,0,0,0,1,10.3089859934221,0,1,0
21000," 36 months",8.39,"CA",23.56,1,0,12,41516,65.5,45,0,"INDIVIDUAL",0,0,46447,63400,0,1,0,1,21.3315068493151,1,0,0,0,1,0,0,11.2772157895969,0,0,1
10000," 36 months",15.8,"VA",31.48,0,0,15,6279,89.7,29,0,"INDIVIDUAL",0,0,91962,7000,0,1,0,1,23.1643835616438,1,0,0,0,0,1,0,10.8396005193574,0,0,1
